viewer_uid,age,sex,age_class
52232,22,female,3
37372,16,male,3
1393,39,male,3
14668,56,female,1
45630,51,male,2
42133,44,female,2
18309,32,male,2
58105,18,male,0
45117,12,female,3
12228,57,female,3
34745,19,male,1
37059,59,female,2
9933,59,male,2
3571,23,female,1
16573,26,female,3
48002,19,male,3
24115,37,male,1
32212,31,female,1
53178,23,male,1
30669,20,male,0
26094,23,male,3
50933,58,male,2
52356,30,female,0
40918,38,male,2
37038,56,male,3
40496,36,female,3
5412,54,male,2
48313,27,female,2
41695,23,female,2
34685,30,male,3
35809,21,male,0
12450,39,female,2
30618,29,male,3
36042,27,female,0
34807,36,male,3
19480,49,female,3
9764,29,female,3
1518,36,female,3
53779,12,female,3
11175,14,female,1
26151,30,female,2
55469,27,male,1
34091,18,male,3
10040,19,male,2
19617,52,female,0
52773,14,female,3
57830,21,male,2
30972,22,female,2
2136,41,female,1
59301,28,male,2
16673,31,female,0
29925,18,male,0
18574,15,male,3
32711,44,female,0
42489,60,male,2
46240,23,male,1
41937,48,male,2
56899,19,female,3
45403,24,female,1
5000,38,female,1
47701,37,male,2
35605,44,female,3
51578,32,female,3
18500,49,female,0
10272,50,female,0
44015,40,male,3
249,55,male,1
3960,41,male,0
35276,40,male,3
36838,37,male,3
9571,32,male,3
40311,52,female,1
13289,46,male,0
27949,48,female,3
31645,55,female,0
3989,41,male,3
8338,25,female,1
41001,52,female,3
34136,41,male,0
42860,50,female,2
10795,42,female,2
28556,56,female,2
13446,40,female,3
58975,50,male,3
17617,52,female,1
54267,28,female,2
30357,42,female,3
23210,28,female,0
29065,51,female,1
26921,31,male,1
38451,25,male,0
6221,53,female,3
43438,44,female,3
26605,19,female,2
46787,57,female,3
17613,34,female,0
3260,20,female,3
45276,29,male,2
39286,36,female,1
38686,28,male,2
59321,19,male,3
42306,44,male,0
29946,56,male,0
5903,24,female,1
30355,51,female,0
38888,51,female,2
35584,53,female,2
20106,43,male,1
1109,27,female,0
23947,22,female,1
4953,45,male,1
6251,14,male,2
48575,36,male,3
25830,22,male,3
1846,20,female,1
45346,17,female,3
19344,24,female,1
55609,40,male,0
57089,10,male,3
46610,29,male,3
47930,30,male,3
56011,16,female,3
15157,26,female,2
48315,59,male,3
8664,58,female,3
51008,33,female,3
55768,15,male,2
42,39,female,0
13057,48,female,3
37914,54,male,1
21138,49,male,3
37049,33,male,0
49196,20,female,2
41432,45,male,0
19105,51,male,3
1264,43,female,1
21476,36,male,2
15517,10,male,3
26862,59,male,3
38524,26,male,1
55290,30,male,1
28935,51,male,0
9999,51,female,3
2741,11,female,1
9040,11,male,0
11812,12,male,3
52308,30,female,0
45965,18,male,1
52615,49,female,3
20496,36,female,2
4073,59,female,3
58085,23,female,0
19487,45,male,1
47430,50,female,0
19351,11,female,3
15388,16,female,0
39732,13,female,1
46296,12,female,3
5765,35,male,3
4611,17,female,3
46248,22,male,0
14756,46,male,3
8940,56,male,3
2601,46,female,3
6946,41,female,0
34515,12,male,2
40405,47,female,0
20016,56,male,2
6122,57,female,2
3558,46,male,2
11172,53,female,3
58221,36,male,2
7248,17,female,3
26814,26,female,0
7621,60,male,0
39592,53,male,3
4215,59,female,1
20063,23,female,3
35027,37,female,1
25741,47,female,2
52115,23,female,3
53482,36,male,0
17817,28,female,1
59563,60,female,1
50812,36,female,1
57565,38,male,1
31914,38,female,0
45273,33,female,3
17649,35,male,3
58680,37,male,0
53860,23,female,3
5550,25,female,1
277,36,male,1
46784,19,female,3
51330,33,female,2
32280,40,male,3
26503,16,female,3
49098,10,female,2
2706,58,female,3
3535,26,male,1
19501,25,male,3
49363,29,male,1
3056,19,female,2
30143,55,male,1
34747,52,female,3
35623,32,male,2
3688,60,female,3
14001,19,female,1
40479,51,male,2
52290,10,female,0
52288,16,female,1
17176,54,male,0
42071,34,male,3
25059,53,male,3
22866,60,male,2
32506,25,male,3
54128,23,female,2
659,20,male,1
27816,46,female,1
29222,11,male,2
11873,42,female,1
20321,52,male,3
23350,57,male,0
41915,55,male,2
24989,18,female,1
36771,42,male,2
25092,38,male,3
26177,55,male,0
33676,13,male,1
20535,40,male,1
5345,35,female,0
39757,57,male,0
33913,22,female,0
28140,60,male,0
328,35,male,2
3171,27,female,0
15495,26,female,2
43751,59,male,3
2399,19,female,3
5881,33,female,1
13820,53,female,3
1546,58,male,1
34234,34,female,3
48121,51,female,3
361,10,male,0
56856,40,female,1
48486,12,female,2
57742,28,female,3
8513,47,male,1
46502,26,female,2
2869,27,female,0
39716,10,female,0
28246,33,male,1
26216,12,male,1
2147,58,female,3
53150,24,female,3
12359,29,female,2
53671,36,female,1
15512,31,female,1
30828,54,male,3
48589,18,male,3
42639,21,female,0
46256,30,female,2
4972,51,female,3
28769,18,male,3
55365,44,female,2
30167,19,female,2
32866,57,male,2
19064,46,male,0
35076,20,female,1
40068,50,male,1
4284,35,male,1
11233,60,male,1
25108,48,female,1
42299,31,male,0
45140,44,male,3
39937,40,male,3
13554,57,female,0
8058,48,female,1
13902,60,female,3
22976,52,male,3
14817,41,female,3
49589,56,male,2
49393,28,female,1
38543,43,male,2
28209,58,female,0
22895,11,female,3
48209,45,male,3
1562,18,female,1
43791,36,female,3
13499,34,male,1
57259,51,female,1
22401,44,female,1
20776,33,female,0
54758,16,female,3
23744,34,female,0
52799,37,female,2
53019,46,male,0
54680,58,female,2
23042,37,male,3
40090,22,female,2
8547,12,male,2
52367,57,male,2
10906,23,female,2
23280,27,female,2
22147,60,female,2
39479,60,male,1
7981,33,female,3
35507,19,male,3
20563,10,female,3
8491,45,female,3
51233,10,female,0
44517,34,female,3
1106,13,male,3
3368,13,female,1
52889,45,male,0
41162,46,female,1
56999,47,female,3
50707,12,female,0
29110,24,male,3
53158,50,male,3
40233,33,female,3
48507,56,female,0
56004,49,male,3
51977,24,female,0
38691,39,male,1
8616,44,male,2
35933,13,male,3
14783,53,female,1
22170,17,male,3
28496,45,male,3
14891,10,female,2
56376,47,male,2
21339,50,female,3
3099,45,female,1
5413,24,male,3
22162,22,female,3
22993,58,female,2
7900,17,female,2
17510,26,female,1
1477,27,female,2
17603,57,female,1
37196,30,female,2
17118,19,male,3
50190,32,male,3
59542,24,female,2
40951,24,female,0
47104,44,male,1
5667,28,male,0
32864,30,female,3
26026,12,female,0
13778,56,male,1
57494,38,female,2
20838,34,male,3
57404,52,male,2
21036,53,female,0
31010,20,female,3
18883,39,male,2
43452,56,female,3
13539,58,male,1
49150,54,female,0
30429,18,female,3
50527,44,male,3
13351,50,female,0
36119,37,female,3
45306,31,male,1
51745,43,female,1
37056,27,female,3
44608,24,male,3
31231,35,male,1
56263,59,male,3
37114,14,female,3
30208,58,male,2
3005,50,female,0
19844,34,female,1
48577,60,male,0
41489,17,male,0
32060,52,male,3
23647,54,female,0
8567,43,female,3
990,23,male,1
18957,52,male,0
15408,43,male,2
30317,19,female,0
53276,52,female,0
44568,23,male,3
13208,21,male,3
40013,23,male,2
40651,14,male,1
59347,20,male,0
46773,35,female,1
16893,15,male,2
9810,30,female,3
136,43,male,2
13388,58,female,2
16089,20,female,3
32010,28,male,0
21693,47,female,2
21985,59,male,2
33022,56,male,1
11498,59,female,1
1963,22,female,3
36530,54,female,0
2589,31,female,2
34528,39,male,0
12008,14,male,3
57243,54,female,3
52555,32,male,2
26798,21,female,1
37406,21,male,0
35237,12,female,3
47125,29,female,3
17151,46,male,3
52770,17,male,3
57340,29,male,3
8735,52,female,2
38340,50,male,3
55764,16,male,3
48369,31,male,3
13077,20,female,3
21941,59,male,2
14190,19,male,3
30244,50,female,0
1285,37,male,3
21333,40,male,1
59420,44,female,0
37744,17,male,3
28815,17,female,0
9321,13,female,0
24107,45,female,1
25199,16,male,0
26767,57,female,3
24791,56,male,0
54741,34,female,2
31716,27,male,1
9467,49,male,0
13264,13,female,0
51560,48,male,1
11665,41,male,2
47069,59,female,1
58646,36,female,3
14007,41,female,2
25255,24,male,0
4447,14,male,0
3703,25,female,1
39843,37,male,3
47899,53,male,3
47061,28,male,0
49582,17,male,3
39375,33,male,0
53362,50,male,1
28699,35,female,3
49733,32,male,3
6953,55,male,2
10709,17,male,2
20836,41,male,3
57250,41,male,0
48572,29,male,3
33888,37,female,1
13023,46,female,0
55546,28,female,2
31752,28,male,2
42103,11,female,0
51112,21,female,1
4125,50,female,1
52109,40,female,0
174,50,male,0
59127,16,female,3
50142,20,male,3
57701,58,female,1
28486,49,male,2
10951,27,female,3
30561,13,male,2
38649,57,female,1
57385,55,male,1
1852,50,female,3
35186,27,female,0
56426,41,female,0
25413,31,male,2
35698,60,male,0
25441,41,male,1
56975,43,male,2
16851,24,male,3
12217,40,female,0
169,27,male,2
8878,42,female,2
30287,11,female,2
16796,39,female,3
32425,10,male,2
39839,17,male,3
47478,50,female,1
12471,58,female,3
20653,12,female,0
17148,13,female,3
31682,33,male,1
3541,55,female,1
7347,59,female,2
21672,54,male,1
40574,48,female,1
26812,10,male,2
11306,41,female,0
38135,56,female,0
47773,53,male,0
3281,34,male,3
21102,37,male,2
28652,20,female,1
55537,31,male,3
48744,18,male,2
34646,29,male,3
11359,26,female,3
15861,24,female,1
15917,20,female,3
28847,28,female,0
17916,53,male,3
14818,30,male,2
8,24,female,2
30407,27,female,0
34987,43,female,3
4496,51,male,0
19190,45,male,2
25107,35,female,2
46487,23,male,0
41356,59,female,2
25900,33,male,2
58585,50,female,2
54492,49,male,0
973,38,male,1
49448,14,male,3
55770,38,female,1
20934,31,male,3
43106,35,male,2
1574,20,male,1
34017,58,female,0
44280,20,male,3
22012,18,female,0
28261,52,male,1
2269,18,female,1
44217,42,female,3
43973,24,female,0
58566,21,female,1
23045,25,male,3
49817,55,male,1
30954,14,male,2
8413,33,female,3
16606,40,female,0
824,55,male,2
31062,44,male,1
54210,26,male,2
4833,40,female,1
59062,52,male,3
32356,46,female,1
18344,25,female,1
47161,52,female,3
9506,51,female,1
49545,59,male,0
37732,60,male,2
32885,51,female,3
15131,21,female,0
16065,43,male,1
47858,20,male,3
52641,38,male,0
57036,20,male,0
31405,12,female,3
42706,60,female,1
30106,53,female,1
53513,34,male,1
9886,43,female,3
3196,12,male,0
14191,42,female,1
23868,50,female,0
3847,33,female,1
55695,48,female,2
26386,42,female,2
35560,57,female,3
25463,37,male,0
48137,60,male,1
14315,21,male,2
1947,30,female,0
55,16,female,2
27210,50,male,2
58493,50,female,2
14706,10,female,3
14179,58,male,0
10177,22,female,3
5576,50,male,0
4955,33,female,3
38508,43,female,3
14275,32,male,3
12133,23,male,2
46952,17,male,3
58820,40,female,3
34629,15,female,1
13589,52,male,3
7833,23,female,3
27120,25,female,3
2582,31,male,0
767,38,male,2
53972,30,male,2
41625,43,female,2
39330,23,female,0
51553,31,male,3
14193,42,female,2
48436,24,female,1
5796,17,male,3
57685,43,male,1
25631,32,male,3
42099,39,female,0
59585,10,female,1
18635,34,female,0
8469,38,male,0
47255,36,female,0
42208,25,female,0
48931,17,male,1
14671,51,female,0
25475,22,male,3
45003,28,male,3
13037,22,male,2
35711,46,female,3
19123,54,male,3
39131,57,male,2
57417,39,female,2
39033,16,female,2
24212,43,female,1
14704,58,male,3
41192,23,female,2
24966,44,male,1
23244,10,female,0
21232,11,female,0
58569,60,male,1
41594,56,male,3
38810,39,female,0
2704,13,female,1
20252,56,female,3
43829,10,male,3
30491,18,male,0
23618,59,male,0
12053,44,male,0
45220,28,male,2
48817,39,female,3
49432,38,male,3
25071,28,male,0
31379,50,male,1
33969,60,male,2
12591,29,female,0
15482,58,male,1
681,10,male,2
25837,16,female,2
17050,58,male,1
14401,32,female,1
38624,19,male,2
36267,29,male,0
7801,21,male,0
41675,24,male,2
39539,23,female,0
57597,60,female,0
8250,53,female,1
31075,37,female,0
5045,29,female,1
3785,21,female,3
10016,19,female,3
46230,12,female,3
20680,10,female,3
55387,12,female,3
5674,41,female,3
15888,20,female,2
39892,30,male,0
38230,24,female,3
33835,54,male,1
16610,53,female,3
33573,16,female,1
46508,44,female,0
37268,51,female,3
30683,21,female,3
52922,31,female,2
50782,41,male,2
46180,51,male,1
39836,43,male,2
30494,15,male,0
27113,20,male,1
26060,59,female,2
8463,32,female,3
31626,25,female,1
33782,20,male,2
32865,22,female,3
9913,12,female,1
36468,22,female,2
38763,38,female,0
6797,35,female,1
54928,24,female,1
44755,19,male,2
6210,32,male,2
37381,28,female,3
21980,46,male,2
19203,33,male,1
29901,26,female,3
34486,26,male,2
3297,56,male,3
7907,26,female,3
47277,27,female,3
237,45,female,1
38813,51,male,2
11930,39,male,3
58708,49,male,2
46353,30,male,2
2205,49,male,3
39021,14,female,1
44044,60,male,0
32488,41,female,1
50409,35,male,0
48333,22,male,0
12695,35,female,3
24405,45,male,3
34259,34,male,3
39480,53,female,3
6154,50,female,0
20025,42,female,1
1042,32,male,3
7830,21,female,1
30836,51,male,3
29321,32,male,0
36098,53,female,3
25012,20,female,3
16273,40,female,3
23089,42,male,0
9669,16,female,0
8957,13,female,0
6917,59,male,3
45534,16,female,1
47226,55,male,3
22202,34,female,3
36448,13,male,3
15271,22,male,3
21316,54,male,3
50226,45,male,0
185,25,female,0
980,55,male,3
14936,37,female,3
13993,48,male,2
4487,29,male,2
4941,58,male,2
53069,52,female,3
2681,49,male,3
31739,43,female,0
9501,27,male,3
33103,47,male,2
6008,52,male,3
7166,19,female,3
21632,60,female,1
22649,31,male,3
39360,23,female,3
37518,33,female,2
4838,55,male,1
46199,52,female,3
23137,53,female,0
4609,28,male,1
28370,20,female,3
8898,30,male,1
10766,10,female,2
34156,26,female,3
24184,57,male,0
46964,55,male,1
2557,18,male,2
7960,20,male,0
9025,36,female,2
4446,18,male,3
29146,24,female,2
22543,43,female,2
10965,41,male,1
41555,46,male,1
10882,27,male,1
10594,48,female,1
14926,11,female,2
5967,51,male,1
23341,28,female,2
9986,12,male,0
10039,22,male,2
58383,13,male,3
31355,46,female,3
43487,58,male,0
25690,19,female,2
13321,21,male,3
28563,14,female,0
57694,34,male,3
37045,48,female,1
44855,59,male,2
19633,60,female,3
30516,43,female,0
27077,60,male,3
18965,23,male,0
8073,41,male,3
25602,12,male,3
33379,54,male,1
20522,58,female,1
27506,49,female,0
5142,46,male,2
26391,19,female,2
11045,35,female,0
1704,20,male,3
14501,18,female,1
2785,31,female,0
47364,31,male,0
9337,22,male,0
7975,57,male,0
22365,60,male,0
6766,47,female,1
53333,48,male,1
26734,47,male,0
56190,25,female,3
52679,45,female,0
49541,10,female,0
23938,58,male,3
1020,20,female,2
58821,28,female,0
12428,47,female,3
54934,44,male,2
240,55,male,0
51574,29,male,0
51110,44,male,1
55730,16,female,2
53881,33,female,1
7059,56,female,0
48954,60,female,0
39208,42,male,3
22498,20,male,0
14663,27,female,1
24878,50,male,0
34387,49,female,1
58783,38,male,1
28050,33,female,3
57288,17,female,2
28861,40,female,2
42282,11,male,1
36244,35,female,1
44896,27,male,2
42186,10,male,0
13167,24,male,3
11284,11,female,1
1576,36,female,3
13842,58,male,0
26197,21,female,2
2037,15,male,3
48133,47,male,1
25767,49,female,0
51575,38,male,1
15080,50,female,3
43613,45,male,3
1160,43,male,2
13505,20,female,1
17944,40,female,3
53940,46,male,3
36664,19,male,2
583,10,female,1
48788,46,female,3
22581,16,male,1
17507,41,female,3
57321,43,female,3
522,43,female,3
52323,43,female,0
8025,47,female,0
29611,24,male,1
31759,17,male,2
19653,55,female,2
35522,29,female,1
37569,22,male,1
20974,36,female,1
41578,58,male,3
22538,37,male,3
53801,15,female,3
48190,24,male,0
41183,25,female,3
40579,54,female,2
29543,16,female,1
32304,12,male,2
6913,16,female,0
14996,33,male,2
50403,44,male,3
33422,14,male,0
14395,24,male,3
58138,37,male,1
9930,29,male,3
36949,12,male,3
52841,20,male,0
3585,17,male,3
54497,19,female,2
6657,54,male,2
2245,35,male,2
37913,36,female,1
42941,11,female,1
20371,53,female,3
56656,48,male,2
30183,41,male,3
35975,23,male,0
12086,30,male,0
14923,55,female,0
2763,47,male,3
22740,18,male,3
22952,38,male,3
43134,30,male,1
50754,36,male,3
17453,37,male,3
20570,34,male,3
11948,10,male,2
1237,58,male,3
46348,45,female,0
57335,33,female,3
16492,20,female,3
1370,25,female,3
25223,36,female,3
10036,54,female,3
45268,13,female,1
6951,31,female,3
18136,28,male,3
58167,15,male,0
57905,43,female,3
55911,35,male,3
772,25,female,3
45028,43,female,1
13496,36,female,2
8978,42,male,3
10303,53,female,2
8222,29,female,0
212,20,female,1
13055,42,male,3
26029,49,male,1
10109,41,female,1
36330,12,female,3
50506,34,male,3
51783,57,male,0
21703,52,male,2
59648,31,male,1
425,34,female,3
48539,42,male,2
57729,21,male,2
41455,49,female,2
12714,23,female,3
38277,44,male,0
31409,51,male,2
56774,17,female,3
2660,60,female,3
29720,32,male,0
2077,14,male,3
29220,29,female,2
55165,44,male,0
11921,48,male,1
54718,25,male,3
56955,11,female,0
56988,32,female,3
40418,28,female,3
50095,12,male,0
12223,29,female,3
34962,12,male,2
34555,51,female,3
52473,30,male,0
38259,10,female,2
16548,16,male,0
40352,35,female,1
151,51,male,3
49647,16,male,1
14028,15,female,2
27432,23,female,2
27157,12,male,3
12147,28,female,0
37455,46,female,0
19912,18,male,3
50447,38,female,3
44934,21,male,2
34532,21,male,2
53425,34,male,3
54971,22,male,0
18171,35,female,2
37989,19,female,3
